language,family,code,correlation,mean,sd,z
Bau-Jagoi_Bidayuh,Austronesian,baub1235,,,,
Biak,Austronesian,biak1248,0.07126132775220433,0.0006076441710889904,0.036834850067499786,1.9181205692881227
Bierebo,Austronesian,bier1244,-0.1691117602285502,-0.00016811893189058836,0.05603693771611215,-3.014862128129527
Big_Nambas,Austronesian,bign1238,-0.030990078801980125,-0.00035874942982703264,0.026052286210042783,-1.1757635827117987
Big_Nambas,Austronesian,bign1238a,-0.20377941087530127,-0.0013589874936342477,0.039636946853882304,-5.106862143743562
Bilibil,Austronesian,bilb1241,-0.07871824238708008,0.0001274378112183868,0.017369651421265637,-4.53927820922001
Binukid_(Talaandig-Binukid),Austronesian,binu1244,-0.0835423908310257,-0.0007321724322814702,0.01701465446114461,-4.866993836862993
Boano_(Sulawesi),Austronesian,boan1243,-0.1293132993047512,0.000773212129620813,0.020019015100553216,-6.4981474253834355
Bontok,Austronesian,bont1247,-0.10304873125888594,6.433434934303162e-05,0.01677520923700068,-6.146752875117345
Brooke's_Point_Palawano,Austronesian,broo1239,-0.0905719301380896,-0.0005768799518198995,0.02741082632973389,-3.2831936222458054
Brunei-Sabah_Malay_(Malay),Austronesian,saba1263,-0.08113169348188465,-0.0003503457568049068,0.01654208082086983,-4.883384901805359
Buhid,Austronesian,buhi1245,-0.099264749949432,-0.0002623470923274858,0.01765778505119679,-5.6067282827409
Bukat,Austronesian,buka1261,-0.09902835382271177,-6.053487750865228e-06,0.016792437032796988,-5.896839162866137
Buli,Austronesian,buli1256,-0.12196669238509203,0.0008229206946073647,0.018278174913178475,-6.717826788667433
Bungku,Austronesian,bung1269,-0.09634526018295586,0.0003526107217729735,0.01697502938825363,-5.696477378215426
Bunun,Austronesian,bunu1267,-0.21000192318418126,-0.0003745421519196775,0.028243993750973577,-7.422016265848936
Buru_(Indonesia),Austronesian,buru1303,0.05345056013630087,-0.00102332273535341,0.03793985627859017,1.435795709705796
Butmas-Tur,Austronesian,butm1237,-0.0829750131030208,-0.0012620081056744488,0.03334955764464173,-2.4501975668776277
Bwaidoga,Austronesian,bwai1243,-0.43336049880954813,-0.007746968437351979,0.13744310546191954,-3.096652458061042
Casiguran_Dumagat_Agta,Austronesian,casi1235,-0.09775067139250762,0.0014581245867311212,0.018038762425193453,-5.499756227216613
Cebuano,Austronesian,cebu1242,-0.07238020163758875,1.0120599691418319e-07,0.01684099001025558,-4.297865077973953
Central_Cagayan_Agta,Austronesian,cent2084,-0.08561863424811414,9.397236275651233e-05,0.01672914322539092,-5.123550289220969
Central_Melanau,Austronesian,cent2101,0.0037866010905019346,0.0005159456954310616,0.016319660910184077,0.2004119701427045
Central_Sama,Austronesian,cent2092,-0.1319873727077705,0.00031888348505442523,0.01755071776697864,-7.538509703674728
Central_Subanen_(Subanung),Austronesian,cent2089,-0.06675205823543474,0.0010041456659889464,0.05478618404078845,-1.2367388802070796
Central_Tagbanwa,Austronesian,cent2090,-0.10387135160840269,0.0003618300221988852,0.01863981856022086,-5.591963317338563
Chamarro,Austronesian,cham1312,-0.10016046775383398,0.00026785475528667347,0.01694044026096937,-5.928318329512762
Cheke_Holo,Austronesian,chek1238,0.03709955107252036,-0.0002660864136882208,0.05522163274028055,0.6766485457238718
Chuukese_(Trukese),Austronesian,chuu1238,0.08678901592391708,0.00040483853588549524,0.037922929935867475,2.277887745860309
Colloquial_Malay,Austronesian,mala1479,-0.13407655153013393,0.000356788367495534,0.017347276837628288,-7.749535627749233
Cotabato_Manobo,Austronesian,cota1241,-0.0029914286115743077,-0.0007041158531042505,0.03791675039439061,-0.06032459888251503
Daakie,Austronesian,port1286,-0.14969070065442852,0.0007086577325244563,0.04020081237750167,-3.741201968125494
Dakaka,Austronesian,daka1243,-0.011948478720111712,-0.0010541890198565054,0.02064827740555029,-0.527612521193986
Dampelas,Austronesian,damp1237,0.03140990359250388,0.00018419666949813634,0.016935240877277477,1.8438301025232076
Dehu,Austronesian,dehu1237,0.024874011470180472,-7.678461279602588e-05,0.06270556930875913,0.3979039877641491
Dobu,Austronesian,dobu1241,-0.031244423990208818,0.0008318345129782923,0.02426449253073205,-1.3219422768706626
Dondo,Austronesian,dond1249,-0.04009866583881454,-0.0001412215919646987,0.016596228539863433,-2.4076219576558473
Dupaningan_Agat,Austronesian,dupa1235,-0.0667532186739037,-0.0016641549435894906,0.09924270169791288,-0.6558574345188657
Easter_Islanders,Austronesian,rapa1244,-0.22457883841902607,0.0014191413967647444,0.036506988806916996,-6.190540145917783
East_Ambae_(Lolovoli),Austronesian,east2443,-0.10360703631028625,-0.00045856248471232863,0.03949240140551708,-2.6118562091583546
East_Futuna,Austronesian,east2447,-0.041917346184756316,0.000784924500400625,0.017208635950115583,-2.48144424746635
Ellice,Austronesian,tuva1244,-0.1178093400008123,-0.0006338513769440639,0.01712121319925347,-6.843877665688865
Emae_(Mae),Austronesian,emae1237,-0.474324021731952,-0.0024175224333434953,0.14994293808737458,-3.14724057910363
Emau_(Emao_Island),Austronesian,emau1237,0.0540271773857108,0.00011615036129768685,0.0208192974648434,2.5894738818853136
Fijian,Austronesian,fiji1243,-0.04355246693912536,-8.109910194884699e-05,0.016817068989744513,-2.5849550753277213
Fordata,Austronesian,ford1242,-0.21377366196008252,-0.0020065573270344013,0.11467960720031996,-1.8465977500527861
Fortsenal_(Kiai),Austronesian,fort1240,-0.2622758139874097,0.0017470896221944345,0.028015439893235825,-9.424192681456022
Futuna-Aniwa,Austronesian,futu1245,-0.0692617906850128,-0.00038576693242658576,0.025775637909079607,-2.672136534332842
Ga'dang,Austronesian,gada1258,-0.07411384005481735,-0.0002578748482349388,0.016947730190542833,-4.357867654029299
Gane_(Gimán),Austronesian,gane1237,-0.023004050932813686,-0.0005396385839134923,0.01772178733064364,-1.2676155023063527
Gayo,Austronesian,gayo1244,-0.0832145031404378,-0.0025587265713133255,0.038064379641651415,-2.1189305415835022
Gela,Austronesian,gela1263,-0.1487865347141416,5.629375595032668e-05,0.020727311380663395,-7.181000262723321
Hanunoo,Austronesian,hanu1241,-0.13779151854634467,0.00026044061892194047,0.016621355931199237,-8.305697786432404
Hawaiians,Austronesian,hawa1245,-0.09364852556455405,-0.00014289900757570695,0.016737404192882194,-5.586626544918051
Hiligaynon,Austronesian,hili1240,-0.09734591024199091,0.000436992497568182,0.0172320326602134,-5.6744845293456025
Hiw,Austronesian,hiww1237,-0.09581255940581027,0.0014299780071522848,0.05424668803008991,-1.7925986072923645
Ibaloi_(Nabaloi),Austronesian,ibal1244,-0.14005313500508665,0.0003889810504419242,0.01641699815406784,-8.554676971851245
Ibanag,Austronesian,iban1267,-0.04411151145234873,-7.61703929002272e-05,0.01686365216980243,-2.6112576692196097
Iban,Austronesian,iban1264,-0.10358976650673779,9.015088244325692e-05,0.017301250810059423,-5.992625534848537
Ida'an,Austronesian,idaa1241,-0.05267785335606584,0.00040283991261268843,0.017171413555975654,-3.0912244408793264
Ifaluk_Nuclear_Woleaian_,Austronesian,nucl1479,-0.0956076305652089,-0.0005242486198595084,0.023307094577281997,-4.079589655847947
Ifugaw_(Ifugao),Austronesian,ifug1247,-0.0018886838070428617,9.622598713272407e-05,0.03834890601748289,-0.0517592286275568
Ili'uun,Austronesian,iliu1237,0.004211981601107061,-0.00033297051239916735,0.01633077230262209,0.2783060120663421
Ilokano,Austronesian,ilok1237,-0.07844205017223825,-0.0003767544470848253,0.017626885734565775,-4.4287627945570565
Indonesian_Bajau,Austronesian,indo1317,-0.07477609430074239,0.0004662745377635011,0.016449871741467698,-4.5740398479114575
Indonesian,Austronesian,indo1316,-0.11318172222705312,0.00010918047762180996,0.017274500423774167,-6.558273751798775
Iraya,Austronesian,iray1237,-0.0949091407909439,0.00036286361219382764,0.016685127228519656,-5.709995680481874
Isnag,Austronesian,isna1241,-0.049233808995797046,-0.0005275822988925011,0.016749004917647952,-2.908007188270879
Itbayat,Austronesian,ivat1242,-0.0667884461636784,-0.0011953821566158425,0.016979406989507503,-3.8630951038276002
Itneg_(Binongan),Austronesian,bino1237,0.0017641141371882653,-0.0011128148339961106,0.04016457348897728,0.0716285203918303
Javanese,Austronesian,java1254,-0.07248956268736564,-1.5685731903691546e-05,0.017144401817749653,-4.227261920589701
