language,family,code,correlation,mean,sd,z
Herero,Atlantic-Congo,here1253,-0.08177702542966725,-0.03991484005065865,0.012885281709098261,-3.2488374196312546
Igbo,Atlantic-Congo,nucl1417,0.00020035284587998844,-0.006163065161961551,0.03338577569177986,0.19060267062802796
Kagulu,Atlantic-Congo,kagu1239,-0.013362371239498502,-0.004812247253097258,0.013226964348168564,-0.6464161965920106
Kamba,Atlantic-Congo,kamb1297,-0.030699650684269074,-0.04135381499662726,0.008699132848633185,1.2247386604783463
Kaonde,Atlantic-Congo,kaon1241,0.05608791230465079,0.0560879123046508,2.112890345259217e-17,-0.6568153353983867
Kerewe,Atlantic-Congo,kere1283,-0.23904572186687872,-0.2390457218668787,2.7755575615628914e-17,-1.0
Kikuyu,Atlantic-Congo,kiku1240,-0.021603509304902402,0.03319440306254512,0.01588789590805246,-3.4490352079707614
Komo_DRC_,Atlantic-Congo,komo1260,-0.1118305555025674,0.00479200372143763,0.02561481815337856,-4.552933326548823
Kom,Atlantic-Congo,komc1235,-0.21800796949973983,-0.029240717313612323,0.048529312732807854,-3.8897573766486273
Kota,Atlantic-Congo,kota1274,-0.20974887449192287,-0.025250993521711288,0.0903959274775559,-2.040997709946833
Kwasio,Atlantic-Congo,kwas1243,-0.041905071572547636,0.003218546101777595,0.009553457433464923,-4.7232761530146306
Kwere,Atlantic-Congo,kwer1261,0.00257339000233444,0.028029521320240485,0.01884401498520796,-1.3508868114299641
Lala_Bisa,Atlantic-Congo,lala1264,0.07386140043943432,0.0738614004394343,1.3877787807814457e-17,1.0
Lamba,Atlantic-Congo,lamb1271,-0.09839310368634702,0.00040797542657212586,0.03389165842502813,-2.915203436606013
Langi,Atlantic-Congo,lang1320,0.05586934938945815,-0.02349813323610617,0.017798082410425728,4.459327740783613
Lingala,Atlantic-Congo,ling1263,-0.05803972698899486,0.00425209302638843,0.030362537154421703,-2.0516012775405272
Lozi,Atlantic-Congo,lozi1239,-0.02053113452666335,-0.05607378351871294,0.01718288258945526,2.0684916402711906
Luba_Katanga,Atlantic-Congo,luba1250,0.25061906838355014,0.2506190683835502,4.165186303040984e-17,-1.3327411355100582
Luba_Lulua,Atlantic-Congo,luba1249,-0.052690685641643156,-0.04673401582677335,0.009492468739530675,-0.6275153469891034
Luguru,Atlantic-Congo,lugu1238,0.004008430112586443,0.0005069837611986378,0.020737312031425176,0.16884764747146294
Lunda,Atlantic-Congo,lund1266,0.07291261618339524,0.02797614898459144,0.024104611173851147,1.8642270092931927
Luvale,Atlantic-Congo,luva1239,0.11170591470835275,0.019810770773054986,0.025107006806138837,3.6601393644752895
Makonde,Atlantic-Congo,mako1251,0.06453081969176007,0.06453081969176008,1.3877787807814457e-17,-1.0
Masaaba,Atlantic-Congo,masa1299,0.019212155547302212,0.02382147098004189,0.04567985334478991,-0.10090477738509201
Mbala,Atlantic-Congo,mbal1257,0.03290657865788727,-0.02968769577968343,0.02424841260461654,2.581376169162252
Mbere,Atlantic-Congo,mber1257,0.11569155100397874,0.04362560771185966,0.03339619032877087,2.1579091082743695
Mbuun,Atlantic-Congo,mpuo1241,0.0011507716779436466,0.024102373370305557,0.005543745605799021,-4.140089268950842
Meru,Atlantic-Congo,meru1245,-0.005448786974147718,-0.0029755596911194607,0.030185074047588464,-0.08193543865849312
Meta,Atlantic-Congo,meta1238,-0.06685376733130236,-0.06685376733130238,1.4817422638912102e-17,1.873171623163388
Mokpwe,Atlantic-Congo,mokp1239,0.006653436637571855,-0.0008250784023793621,0.026981427861504034,0.2771726936891004
Mongo,Atlantic-Congo,mong1338,-0.07862290731588623,0.004239284820040112,0.03541037098649195,-2.340054335141982
Mungaka,Atlantic-Congo,mung1266,-0.4154969117378474,-0.4154969117378473,8.962945377512929e-17,-1.2386810115016291
Myene,Atlantic-Congo,myen1241,0.08038866952464922,-0.030837648806884506,0.027496115215825234,4.04516483359504
Ngoni,Atlantic-Congo,ngon1269,-0.2581988897471611,-0.25819888974716104,5.551115123125783e-17,-1.0
Ngulu,Atlantic-Congo,ngul1246,0.02581120408641877,-0.000954642784883499,0.02638008739482729,1.01462313110269
Njebi,Atlantic-Congo,njeb1242,-0.19039862754777132,-0.07567913157524432,0.11483433065109637,-0.998999996970259
Nsong,Atlantic-Congo,song1299,0.09315721775141837,-0.03724384857880631,0.030364050411879482,4.294587334738689
Nyakyusa,Atlantic-Congo,nyak1260,0.1270532323957388,0.009378873889158243,0.06631156102549386,1.7745677629477001
Nyoro,Atlantic-Congo,nyor1246,0.00948577080731365,0.004714546415878198,0.02487974194348569,0.19177145817160335
Phende,Atlantic-Congo,phen1239,-0.1005570515212799,-0.05180924588708468,0.014386829463961252,-3.3883633469283554
Pinji,Atlantic-Congo,pinj1243,0.026275643928912733,0.018144676949335796,0.050341071802548806,0.16151755789921937
Pokomo,Atlantic-Congo,poko1261,0.008248983375444646,0.008248983375444649,3.469446951953614e-18,-1.0
Punu,Atlantic-Congo,punu1239,0.1494035761667992,0.016016063365080862,0.05249854589823009,2.5407849021246
Rundi,Atlantic-Congo,rund1242,0.06503518007286874,-0.00021186423055148839,0.01706119052015825,3.8242960962383665
Sakata,Atlantic-Congo,saka1287,-0.3167936684937722,-0.030408508528094055,0.07072842408398661,-4.049081591661219
Sake,Atlantic-Congo,sake1247,0.29223777021348507,0.04553956863855272,0.12556670513232218,1.964678465640727
Sango,Atlantic-Congo,sang1331,0.016388369752844856,-0.01649843139753591,0.055726382941948024,0.5901477794573535
Sangu_Tanzania_,Atlantic-Congo,sang1330,-0.0009343987483080383,-0.00037618393722778685,0.02344488389217934,-0.023809664131732324
San_Salvador_Kongo,Atlantic-Congo,sans1272,0.08727630329986202,-0.04144870577461022,0.02430618775341215,5.295976908447997
Seki,Atlantic-Congo,seki1238,0.04361067942186473,-0.0030718471271605472,0.0851352068659557,0.5483339768296601
Shi,Atlantic-Congo,shii1238,0.023788335444494935,0.01100980524003413,0.0184958274524775,0.6908871872476909
Soga,Atlantic-Congo,soga1242,0.012494365744374172,0.02525589131872191,0.023002511448354034,-0.5547883587842274
Songoora,Atlantic-Congo,song1300,0.018557485839152996,0.018557485839152996,1.4686870114880517e-17,0.0
Sukuma,Atlantic-Congo,suku1261,0.06349448863765414,0.06349448863765415,1.9865121333758437e-17,-0.6986007069703012
Suku,Atlantic-Congo,suku1259,0.09376828989170839,-0.011117121663162763,0.028958607389017454,3.621907992531745
Sumbwa,Atlantic-Congo,sumb1240,0.02128141326896872,0.02128141326896872,1.1104398438879648e-17,0.0
Suundi,Atlantic-Congo,suun1239,0.12326805145505476,0.0700029838762077,0.07819642861755985,0.6811700805333943
Taabwa,Atlantic-Congo,shil1264,0.0960437863244764,-0.029086458612211822,0.035110296289306314,3.5639187976547966
Temi,Atlantic-Congo,temi1247,-0.37253723105954084,-0.3725372310595408,3.085741020411547e-17,-1.7989569074028862
Tetela,Atlantic-Congo,tete1250,0.04570767701662639,-0.05087537219965716,0.019297680514223634,5.004904560685188
Tiv,Atlantic-Congo,tivv1240,-0.023733759043312118,0.0203278946346848,0.0203967871691236,-2.160225201775743
Tonga_Nyasa_,Atlantic-Congo,tong1321,-0.10813046367489196,-0.10514421602106057,0.003228478456157701,-0.9249705997373768
Tooro,Atlantic-Congo,toor1238,0.07217287303967335,-0.005270997491836714,0.0265187205069633,2.9203471755424553
Tsogo,Atlantic-Congo,tsog1243,-0.02273858567363811,-0.022738585673638116,6.316871142842241e-18,1.0984700727621795
Tsonga,Atlantic-Congo,tson1249,0.018980426956999856,-0.00412354457211951,0.030912186772095045,0.7474065713777233
Tswana,Atlantic-Congo,tswa1253,0.09394900155882555,-0.0007233543659535701,0.022996797013528556,4.116762689564345
Umbundu,Atlantic-Congo,umbu1257,0.03913989519622135,-0.0973976810562169,0.03632444215686044,3.7588347719925275
Venda,Atlantic-Congo,vend1245,0.1284586559562162,0.11170222441697818,0.003897580984691944,4.299187522991882
Yaka_CAR_,Atlantic-Congo,yaka1272,-0.18716303838292198,-0.017417329773413537,0.03390365952344112,-5.006707564773225
Yaka_Pelende_Lonzo,Atlantic-Congo,yaka1269,0.00965736695384389,-0.03128992285835048,0.03993234361102261,1.0254166449897921
Yansi,Atlantic-Congo,yans1239,-0.05448899628143894,-0.038037912346659666,0.045860666347391575,-0.35871881603645656
Yombe,Atlantic-Congo,yomb1244,0.018267927249998966,-0.09476315999118988,0.028685769063552705,3.940319222077362
Zigula,Atlantic-Congo,zigu1242,0.21064578319974558,0.18572502804216282,0.007625137926438415,3.268236640176143
Zinza,Atlantic-Congo,zinz1238,-0.3528039562697186,-0.3528039562697185,7.525805458855539e-17,-1.4752215303662526
Zulu,Atlantic-Congo,zulu1248,-0.018565190319215996,0.021270950572965346,0.012584563177339768,-3.1654766503069234
Birhor,Austroasiatic,birh1242,-0.15559274102313778,-0.19677407973487873,0.018125158892402186,2.2720539420486734
Bit,Austroasiatic,bitt1240,-0.011333059440946244,-0.0012100398229573895,0.015014260167227794,-0.6742270018795039
Car_Nicobarese,Austroasiatic,carn1240,,,,
O_du,Austroasiatic,oduu1239,0.004386778730187011,0.0013649354147368695,0.02173062407340843,0.1390592053519505
Pacoh,Austroasiatic,paco1243,0.19045856358456698,0.190458563584567,4.459069493274782e-17,-0.622452187782455
Prai,Austroasiatic,phai1238,0.024474446864033293,0.0024153219748942792,0.00446746627841303,4.937726110150973
'Are'are,Austronesian,area1240,0.017667806447698366,-0.053639663256379574,0.022689359592633452,3.1427713687974395
Achinese,Austronesian,achi1257,0.17606915634158354,0.17606915634158354,1.4125379366180493e-17,0.0
Aklanon,Austronesian,akla1241,-0.281190553592481,-0.0054718707756754355,0.05656952267792885,-4.873979304838291
Alangan,Austronesian,alan1249,0.03747421248167254,0.0268055126512727,0.029152443172706276,0.3659624604084066
Amis,Austronesian,amis1246,0.0,0.0,0.0,
Ampibabo_Lauje,Austronesian,ampi1237,0.14304394193058942,-0.04374482878593102,0.03185213636941626,5.8642462329739065
Anejom,Austronesian,anei1239,-0.017326467981420943,0.00224878223421433,0.01939562932043903,-1.0092608954434368
Aniwa,Austronesian,aniw1237,0.056245738012076815,-0.015375145197916223,0.044905862526531545,1.5949116480654961
Anuta,Austronesian,anut1237,-0.03878292444612315,0.0035046057485053506,0.031798971274707516,-1.3298395671140293
Araki,Austronesian,arak1252,0.04002790903794353,0.03927077743468329,0.01950115914784729,0.0388249538153131
Aria_(Mouk-Aria),Austronesian,mouk1240a,0.23302259483062743,0.23302259483062743,1.3710242980056708e-17,0.0
Arosi,Austronesian,aros1241,0.03375155787034743,-0.01436012973214121,0.01676560098030528,2.869666745558714
Asera,Austronesian,aser1237,-0.3428881376070668,-0.3428881376070667,8.592581122574815e-17,-1.2920716240994556
Atayal,Austronesian,atay1247,0.0,0.0,0.0,
Atchin,Austronesian,atch1238,0.04846814849496133,-0.024504554005005653,0.027465727586120852,2.6568639869872586
Atoni_(Uab_Meto),Austronesian,uabm1237,0.07011777289582359,0.02820883472568536,0.01819223243659446,2.3036720928123473
Atta,Austronesian,atta1244,0.12862397430101977,0.1286239743010198,2.6125649700836845e-17,-1.062387957178338
Avava_(Bangasa_Dialect),Austronesian,katb1237,0.138731482121293,-0.038439566438568946,0.054564289361625454,3.2470146799797717
Avava_(Niviar_Dialect),Austronesian,katb1237b,0.10667474926008438,0.00291281630060836,0.03937803037361626,2.6350208980741137
Avava,Austronesian,katb1237a,0.21008819959656524,0.21008819959656533,8.085404506410322e-17,-1.0298399638616804
Ayiwo,Austronesian,ayiw1239,-0.047846830848716465,-0.023129534715314422,0.030330202429113048,-0.8149400318435281
Bacanese_Malay_(Bacan),Austronesian,baca1243,-0.2686035802741706,-0.014890659746458462,0.04660404273413924,-5.444010983662104
Bahonsuai,Austronesian,baho1237,2.7755575615628914e-17,2.285671651947041e-17,1.4451508911958015e-17,0.3389859928124809
Balaesang,Austronesian,bala1314,0.21393734878869336,0.21393734878869342,3.611425976451734e-17,-1.5370978553407357
Balangao,Austronesian,bala1310,0.10755893587948223,0.10755893587948219,3.915405771733295e-17,1.0633218075125037
Balinese,Austronesian,bali1278,0.05276546535908545,-0.006081210160463112,0.022077699463453247,2.6654351200387323
Banjar,Austronesian,banj1239,0.08130162864155055,-0.03842475085126693,0.020138467215027125,5.9451584976377365
Bannoni,Austronesian,bann1247,0.05167489951264824,-0.04521337430884715,0.015246852477069533,6.354640996704748
Barabet_(Hano),Austronesian,hano1246a,0.012145186063438415,0.012408752122019577,0.004971816326033369,-0.053012026450188966
Bario_Kelabit,Austronesian,bari1288,0.05167489951264824,-0.04474206234446183,0.016039734816418908,6.011131914625786
Barok_(Karu),Austronesian,baro1253,0.21324261732497957,0.02730389502457618,0.06800234153017777,2.734298821429382
Batak_Toba,Austronesian,bata1289,0.01856001705717942,-0.013452282924144576,0.03796934718157884,0.8431090434142371
Biak,Austronesian,biak1248,0.17724539961599722,0.17724539961599725,2.4387028659243798e-17,-1.1381286340149637
Bierebo,Austronesian,bier1244,1.214306433183765e-17,-3.2352592826967452e-18,1.099338147209907e-17,1.3988710983571526
Big_Nambas,Austronesian,bign1238,0.08078504955669172,-0.004349286560904327,0.03265399918479644,2.6071641527214293
Big_Nambas,Austronesian,bign1238a,-0.10631799830855246,-0.10631799830855247,1.5004706278327074e-17,0.9248956660924215
Bilibil,Austronesian,bilb1241,0.0613023074574303,0.044955313990162823,0.01664947576964932,0.9818323227369571
Binukid_(Talaandig-Binukid),Austronesian,binu1244,-0.0013690217358972015,-0.0024329216557784075,0.02339258361174525,0.045480223028764956
Boano_(Sulawesi),Austronesian,boan1243,0.10852074798402775,-0.020640343135981128,0.0364296875803036,3.5454899478699415
Bontok,Austronesian,bont1247,-0.011764442846028032,0.025215518317916793,0.016253271624436787,-2.2752318436828105
Brooke's_Point_Palawano,Austronesian,broo1239,0.14535282933523386,0.0002687568581360455,0.02517117609746593,5.763897241643148
Brunei-Sabah_Malay_(Malay),Austronesian,saba1263,-0.007243943212465681,0.040476670209411966,0.007769856770498892,-6.141762304173539
Buhid,Austronesian,buhi1245,-0.03798767182167309,0.014131594057358601,0.01762240152949819,-2.957557503827676
Bukat,Austronesian,buka1261,0.06998994920472205,-0.0022038898050602018,0.01294697056177573,5.576118263752395
Buli,Austronesian,buli1256,-0.07330971257077212,-0.018325256974171363,0.03840521801541815,-1.4316923178128218
Bungku,Austronesian,bung1269,0.12374716311926044,0.03071375679920221,0.02097672530019141,4.435077686754534
Bunun,Austronesian,bunu1267,0.4125563410725499,-0.002214776146810536,0.11599069204555586,3.575900013222244
Buru_(Indonesia),Austronesian,buru1303,0.13863681558777446,0.13863681558777444,1.8158171892541793e-17,1.5285446012893575
Butmas-Tur,Austronesian,butm1237,-0.10162648521794812,-0.07682500343907703,0.050803339150767686,-0.48818605614226285
Bwaidoga,Austronesian,bwai1243,0.0,0.0,0.0,
Casiguran_Dumagat_Agta,Austronesian,casi1235,0.002688374612415941,0.025587250859508907,0.007092211368262419,-3.2287357296717394
Cebuano,Austronesian,cebu1242,0.05487197474259745,0.02202144948615201,0.01423220017876502,2.30818319330975
Central_Cagayan_Agta,Austronesian,cent2084,0.017933424287403035,0.024226780391491745,0.007782197269144807,-0.8086862728397904
Central_Melanau,Austronesian,cent2101,0.07460330228030776,0.014584130180366599,0.015343040012237148,3.9118174789397457
Central_Sama,Austronesian,cent2092,0.2169671052804881,0.010898064708630455,0.036124506608287844,5.7044112133169005
Central_Subanen_(Subanung),Austronesian,cent2089,0.2842969262374133,0.28429692623741337,5.551115123125783e-17,-1.0
Central_Tagbanwa,Austronesian,cent2090,0.030930479421920003,0.0022521769466043624,0.009884015437859313,2.901482970723365
Chamarro,Austronesian,cham1312,0.027246373713372612,-0.015579432456932732,0.020271191612489234,2.112643745319838
Cheke_Holo,Austronesian,chek1238,0.22829573050920077,0.22829573050920077,1.567637269599735e-17,0.0
Chuukese_(Trukese),Austronesian,chuu1238,0.24294695743776917,0.24294695743776912,5.989033251224098e-17,0.9268799972000809
Colloquial_Malay,Austronesian,mala1479,0.029121981779970434,0.07174059655292984,0.010203502109352182,-4.176861465427311
Cotabato_Manobo,Austronesian,cota1241,0.22316226875844156,0.2231622687584416,6.061273762100744e-17,-0.9158330972996428
Daakie,Austronesian,port1286,-0.09243892767280622,-0.01854431116553272,0.04098357498124017,-1.8030300319359167
Dakaka,Austronesian,daka1243,0.06689964150001206,0.006023197877119634,0.0172510165975667,3.5288612284727154
Dampelas,Austronesian,damp1237,0.10589702649906307,-0.01681539997779042,0.021189322103596853,5.791238902164937
Dehu,Austronesian,dehu1237,0.2636383150592031,0.2636383150592031,1.3018518929051675e-17,0.0
Dobu,Austronesian,dobu1241,-0.017050474099533905,0.07857288070415495,0.04031379816026397,-2.3719758288104384
Dondo,Austronesian,dond1249,0.04348847840393644,0.028163894261682174,0.01054717550920914,1.4529562088801675
Dupaningan_Agat,Austronesian,dupa1235,0.0,0.0,0.0,
Easter_Islanders,Austronesian,rapa1244,1.734723475976807e-17,1.4641066137244251e-18,9.147712553988816e-18,1.7362950630885188
East_Ambae_(Lolovoli),Austronesian,east2443,-0.0861672421383745,-0.08616724213837454,2.4945299457643635e-17,1.6689863152028126
East_Futuna,Austronesian,east2447,0.012512661346256986,0.014420074055436357,0.016925884375950554,-0.11269205595481628
Ellice,Austronesian,tuva1244,0.07894187267647194,-0.020212701116208726,0.0259170823670368,3.825838587401819
Emae_(Mae),Austronesian,emae1237,0.0,0.0,0.0,
Emau_(Emao_Island),Austronesian,emau1237,0.09905327816794302,-0.03946970203796444,0.030666089099768336,4.517138776817612
Fijian,Austronesian,fiji1243,0.04027704225609258,0.005313348048297145,0.018992181047657975,1.8409520275770004
Fordata,Austronesian,ford1242,-0.22534695471649935,,,
Fortsenal_(Kiai),Austronesian,fort1240,-0.2787513278160661,-0.1808178720671857,0.030904470349785093,-3.1689090490936507
Futuna-Aniwa,Austronesian,futu1245,0.08962419002035033,-0.002072938581688028,0.04247818624540732,2.1586874748436915
Ga'dang,Austronesian,gada1258,0.05307215150651197,0.045864992610337864,0.01825369134323961,0.39483295518981865
Gane_(Gimán),Austronesian,gane1237,0.053835224251742926,-0.033351972762689815,0.02869783557585068,3.0381105496262943
Gayo,Austronesian,gayo1244,0.053289631151634584,0.05328963115163461,1.6588165685341052e-17,-1.6732154803684227
Gela,Austronesian,gela1263,0.14225544876160673,0.006052969344806347,0.04327161902356206,3.1476169020307756
Hanunoo,Austronesian,hanu1241,-0.08852694840322284,0.034514280243209954,0.020483753196375038,-6.006771682262171
Hawaiians,Austronesian,hawa1245,-0.02640173340987137,-0.07516310993803216,0.01963920410394137,2.4828590950065497
Hiligaynon,Austronesian,hili1240,-0.008147064772965335,0.04719444337317974,0.010150985090205606,-5.451836216323724
Hiw,Austronesian,hiww1237,2.7755575615628914e-17,8.187894806610529e-19,2.4683427581553507e-17,1.0912903423144662
Ibaloi_(Nabaloi),Austronesian,ibal1244,-0.015429092122104152,-0.010910407362699496,0.006374592585110104,-0.7088585974826825
Ibanag,Austronesian,iban1267,0.0909300402240072,0.016161775075484695,0.012705467473348076,5.884731538242251
Iban,Austronesian,iban1264,0.12380021157297187,0.03241168016198148,0.018006724196850107,5.075244692589719
Ida'an,Austronesian,idaa1241,0.04280873186501949,-0.002149154933504013,0.013493899198825408,3.331719478268884
Ifaluk_Nuclear_Woleaian_,Austronesian,nucl1479,-0.04623703640013324,-0.04610091802194596,0.01745104498325984,-0.007800013026031282
Ifugaw_(Ifugao),Austronesian,ifug1247,0.6666666666666667,0.6666666666666666,1.1102230246251565e-16,1.0
Ili'uun,Austronesian,iliu1237,0.0991606093099603,0.02019053793166438,0.01701859515600634,4.640222689028781
Ilokano,Austronesian,ilok1237,0.038204305777258085,-0.018573209673720607,0.011262326339448668,5.041366564925712
Indonesian_Bajau,Austronesian,indo1317,0.03455549957603231,0.0241983964555432,0.01527343390481909,0.6781122820861668
Indonesian,Austronesian,indo1316,0.012022049602264037,0.015493662778393091,0.019133581604172546,-0.18144084301352048
Iraya,Austronesian,iray1237,0.03281519822638316,-0.03867700057158863,0.015762027027648208,4.535723652330195
Isnag,Austronesian,isna1241,0.056982977820926595,0.019009300326611158,0.020159947025928535,1.8836199046295077
Itbayat,Austronesian,ivat1242,0.06321296628621695,0.02132613599489315,0.012174596688545855,3.4405107095442355
Itneg_(Binongan),Austronesian,bino1237,0.2905590997108905,0.29055909971089056,4.353291932867632e-17,-1.2751534261266766
Javanese,Austronesian,java1254,0.02279512466632795,0.0035305637489874697,0.020771684553287588,0.9274433601145474
Kadai,Austronesian,kada1286,-0.19138366915801303,-0.19570009210436767,0.08122972962386067,0.05313846255973168
Kalinga_(Ahin-Kayapa_Kalanguya),Austronesian,ahin1234,0.07483274914978127,0.0001950516191524538,0.014607735024068603,5.109464089241156
Kambera,Austronesian,kamb1299,0.0073430316402123,0.004514711117279015,0.01671399660977629,0.169218684732708
Kankanaey_(Kankanai),Austronesian,kank1243,-0.003482833146382966,8.896367276082368e-06,0.016070715935456573,-0.21727280400466162
Kankanay,Austronesian,nort2877,0.0,0.0,0.0,
Kapingamarangi,Austronesian,kapi1249,-6.591949208711867e-17,-6.591949208711867e-17,0.0,
Kapingamarangi,Austronesian,kapi1249a,0.007302052763455561,0.005212107175278655,0.011940542949350279,0.17502935980734663
Kei,Austronesian,keii1239,1.3877787807814457e-17,,,
Kilivila,Austronesian,kili1267,0.040456437066605344,0.040456437066605344,8.812668438527305e-18,0.0
Kiput,Austronesian,kipu1237,0.19976701113071252,-0.040485669251514894,0.040390262848165395,5.948282171011922
Kodeoha,Austronesian,kode1237,-0.37248746319214343,-0.37248746319214354,8.610493547940852e-17,1.2893837251531997
Kodi,Austronesian,kodi1247,0.21688262133944938,0.21688262133944938,1.91694400906517e-17,0.0
Konawe,Austronesian,kona1243,-0.3428881376070668,-0.3428881376070667,8.580020174466823e-17,-1.293963186624031
Koroni,Austronesian,koro1311,-0.40887497152814456,-0.40887497152814456,2.7921612444268923e-17,0.0
Kuanua,Austronesian,kuan1248,0.0748096965676171,0.013860905361756017,0.022227443980767075,2.742051279427304
Kulisusu,Austronesian,kuli1254,-0.07487487323808714,0.04766063017757867,0.027670074543536382,-4.428448619567945
