language,language_family,code,simulation_code,simulation,mutual_information,entropy_gn,entropy_gn1,conditional_entropy,variation_gn,variation_gn1,number_of_pairs
Nalik_(Madina),Austronesian,nali1244b,nali1244b_REAL,N,0.8112781244591328,1.5487949406953985,0.8112781244591328,-0.0,4,2,4
Namakura,Austronesian,nama1268,nama1268_REAL,N,0.28615089795546567,1.6581883220423579,1.941323311748569,1.6551724137931034,4,4,10
Naman,Austronesian,litz1237,litz1237_REAL,N,1.5,2.75,1.5,-0.0,7,3,7
Nehan,Austronesian,neha1247,neha1247_REAL,N,0.9852281360342516,1.8423709931771084,0.9852281360342516,-0.0,4,2,4
Nengone,Austronesian,neng1238,neng1238_REAL,N,0.17095059445466854,1.570950594454669,0.9219280948873623,0.7509775004326937,4,3,6
Neve'ei,Austronesian,vinm1237,vinm1237_REAL,N,1.3962406251802888,2.688721875540867,1.7924812503605778,0.396240625180289,7,4,9
Neverver,Austronesian,ling1265,ling1265_REAL,N,0.8913781707689887,1.7732143550933817,2.7345123817507715,1.8431342109817828,6,7,13
Nguna,Austronesian,ngun1274,ngun1274_REAL,N,1.5,2.5,2.0,0.5,6,4,8
Niueans,Austronesian,niue1239,niue1239_REAL,N,0.18385092540042114,1.8423709931771084,0.863120568566631,0.6792696431662099,4,2,6
North_Ambrym,Austronesian,nort2839,nort2839_REAL,N,1.5,1.5,1.5,-0.0,3,3,3
North_Marquesan,Austronesian,nort2845,nort2845_REAL,N,0.3219280948873622,0.7219280948873623,1.9219280948873623,1.6,2,4,5
Numbami,Austronesian,numb1247,numb1247_REAL,N,1.1659573209491751,2.865957320949175,2.3219280948873626,1.1559707739381875,8,6,17
Olal,Austronesian,olal1237,olal1237_REAL,N,1.584962500721156,1.9182958340544893,1.584962500721156,-0.0,4,3,4
Ontong_Java,Austronesian,onto1237,onto1237_REAL,N,0.0,1.0,1.4591479170272448,1.4591479170272448,2,3,6
Paici,Austronesian,paic1239,paic1239_REAL,N,1.1556390622295665,1.5,1.9056390622295665,0.75,3,4,5
Paiwan,Austronesian,paiw1248,paiw1248_REAL,N,0.0,-0.0,0.9709505944546686,0.9709505944546686,1,2,2
Palauan,Austronesian,pala1344,pala1344_REAL,N,0.9182958340544896,2.084962500721156,0.9182958340544896,-0.0,5,2,5
Paluai,Austronesian,balu1257,balu1257_REAL,N,0.9999999999999998,2.1258145836939115,1.7924812503605778,0.792481250360578,5,4,8
Pampanga_(Kampampangan),Austronesian,pamp1243,pamp1243_REAL,N,0.7219280948873621,0.9219280948873623,1.5219280948873621,0.8,3,3,4
Pangasinan,Austronesian,pang1290,pang1290_REAL,N,0.5032583347756456,0.5032583347756457,1.3921472236645345,0.8888888888888888,2,3,3
Patani,Austronesian,pata1260,pata1260_REAL,N,0.0,1.0,1.0,1.0,2,2,4
Pendau,Austronesian,pend1242,pend1242_REAL,N,0.7219280948873621,0.9219280948873623,1.5219280948873621,0.8,3,3,4
Pohnpeian,Austronesian,pohn1238a,pohn1238a_REAL,N,0.9709505944546686,1.721928094887362,0.9709505944546686,-0.0,4,2,4
Pukapuka,Austronesian,puka1242,puka1242_REAL,N,0.14068276166670002,1.4949188482339508,0.9456603046006402,0.8049775429339402,3,2,5
Puluwatese_(Puluwat),Austronesian,pulu1242,pulu1242_REAL,N,0.9494643027794053,2.1180782093497093,1.4949188482339508,0.5454545454545455,5,3,7
Raga_(Hano),Austronesian,hano1246,hano1246_REAL,N,1.4355205042826666,2.503258334775646,1.4355205042826666,-0.0,6,3,6
Raga_(Hano_Thomas_Ennever),Austronesian,hano1246b,hano1246b_REAL,N,1.3131006664157687,2.1180782093497093,1.8585552118703144,0.5454545454545455,5,4,7
Rarotongan_(Cook_Islands_Maori),Austronesian,raro1241,raro1241_REAL,N,0.31127812445913283,1.811278124459133,1.0,0.6887218755408672,4,2,6
Ratagnon,Austronesian,rata1245,rata1245_REAL,N,0.8112781244591327,0.8112781244591328,1.5,0.6887218755408673,2,3,3
Rennell_Islanders,Austronesian,renn1242,renn1242_REAL,N,0.5629072918469558,2.3553885422075336,1.4591479170272448,0.896240625180289,6,3,10
Rotinese_Termanu_,Austronesian,term1237,term1237_REAL,N,1.4681666405523321,2.6612262562697895,2.0458416408851736,0.5776750003328414,7,5,10
Rotumans,Austronesian,rotu1241,rotu1241_REAL,N,0.25785606369204894,2.5243974703476995,0.8112781244591328,0.5534220607670839,7,2,9
Roviana,Austronesian,rovi1238,rovi1238_REAL,N,0.7219280948873623,0.9055872616982603,1.456564762130954,0.7346366672435918,3,3,4
Saaroa,Austronesian,saar1237,saar1237_REAL,N,0.9182958340544894,1.584962500721156,1.584962500721156,0.6666666666666666,5,3,6
Samoan,Austronesian,samo1305,samo1305_REAL,N,0.3219280948873624,1.7219280948873623,1.9219280948873623,1.5999999999999999,4,4,10
Sawai,Austronesian,sawa1247,sawa1247_REAL,N,0.0,1.0,1.0,1.0,2,2,4
Sa_a,Austronesian,saaa1240,saaa1240_REAL,N,0.9182958340544894,0.9182958340544896,1.584962500721156,0.6666666666666666,2,3,3
Seke_(Ske),Austronesian,seke1241,seke1241_REAL,N,0.0036815326818671057,0.9957274520849256,1.7272486062639207,1.7235670735820536,2,4,8
Senbarei,Austronesian,unua1237,unua1237_REAL,N,1.2987949406953985,2.5,1.2987949406953985,-0.0,6,3,6
Sie_(Sye),Austronesian,siee1239,siee1239_REAL,N,0.9182958340544896,1.4466166676282082,1.5304930567574826,0.612197222702993,4,3,5
Sikaiana,Austronesian,sika1261,sika1261_REAL,N,0.0011694768985353043,0.9967916319816366,0.8366407419411673,0.835471265042632,2,2,4
Sonsorol,Austronesian,sons1242,sons1242_REAL,N,0.9182958340544894,0.9182958340544896,1.584962500721156,0.6666666666666666,2,3,3
Southeast_Ambrym,Austronesian,sout2859,sout2859_REAL,N,0.9585429818803028,1.9362600275315274,2.299896391167891,1.341353409287588,4,5,10
Southwest_Tanna,Austronesian,sout2869,sout2869_REAL,N,0.9852281360342516,2.2359263506290326,0.9852281360342516,-0.0,5,2,5
South_Tuvaluan_(Vaitupu),Austronesian,sout2865,sout2865_REAL,N,0.22957395851362228,1.4591479170272446,1.4591479170272448,1.2295739585136225,3,3,7
Sula_Mangoli,Austronesian,mang1408,mang1408_REAL,N,0.0,-0.0,1.5219280948873621,1.5219280948873621,1,3,3
Sundanese,Austronesian,sund1252,sund1252_REAL,N,1.5537631144722452,2.1658942083900232,1.9347154954246262,0.38095238095238093,5,4,6
Sungagage,Austronesian,mari1426i,mari1426i_REAL,N,1.3131006664157687,2.1180782093497093,1.8585552118703144,0.5454545454545455,5,4,7
Sungwadaga,Austronesian,mari1426b,mari1426b_REAL,N,0.35460976126556665,1.9898980954642873,1.3382689280764646,0.9836591668108979,4,3,9
Sungwadia,Austronesian,mari1426a,mari1426a_REAL,N,1.2089873002588005,1.823067982273661,2.2998963911678914,1.0909090909090908,4,5,8
Sungwaloge_(Nalemba_Edward),Austronesian,mari1426g,mari1426g_REAL,N,0.9494643027794052,1.5726236638951638,1.8585552118703144,0.9090909090909092,3,4,6
Sungwaloge_(Nalemba_Simeone_Tari),Austronesian,mari1426f,mari1426f_REAL,N,1.0626563480372717,1.9362600275315274,1.8585552118703144,0.7958988638330426,4,4,7
Sungwaloge_(Navenvene),Austronesian,mari1426d,mari1426d_REAL,N,0.9852281360342514,1.3787834934861753,1.5566567074628228,0.5714285714285714,3,3,4
Sungwaloge_(Tauta),Austronesian,mari1426e,mari1426e_REAL,N,0.9912642605354289,1.8262452584026092,2.1920058354921066,1.2007415749566777,4,5,9
Sungwaloge_(Tawet),Austronesian,mari1426c,mari1426c_REAL,N,0.9940302114769564,1.867633890971212,1.8585552118703144,0.864525000393358,4,4,7
Tadyawan,Austronesian,tady1237,tady1237_REAL,N,0.9182958340544894,0.9182958340544896,1.584962500721156,0.6666666666666666,2,3,3
Tagalog,Austronesian,taga1270,taga1270_REAL,N,0.0,-0.0,1.0,1.0,1,2,2
Tahitians,Austronesian,tahi1242,tahi1242_REAL,N,0.23645279766002802,1.7609640474436812,0.7219280948873623,0.4854752972273343,4,2,5
Tajio,Austronesian,taji1246,taji1246_REAL,N,0.7219280948873621,0.9219280948873623,1.5219280948873621,0.8,3,3,4
Takia,Austronesian,taki1248,taki1248_REAL,N,0.007234486724834399,0.9940302114769565,1.8585552118703144,1.85132072514548,2,4,8
Takuu,Austronesian,taku1257,taku1257_REAL,N,0.10218717094933338,0.5032583347756457,1.4355205042826666,1.3333333333333333,2,3,4
Talise_(Tolo),Austronesian,tali1259,tali1259_REAL,N,0.08168985575561227,1.432983121056005,1.5090275125326515,1.4273376567770393,3,3,8
Tanala,Austronesian,tana1285,tana1285_REAL,N,0.8112781244591329,1.561278124459133,2.0,1.188721875540867,3,4,7
Tanampedagi_Taje,Austronesian,taje1237b,taje1237b_REAL,N,0.7219280948873621,0.9219280948873623,1.5219280948873621,0.8,3,3,4
Tasiko,Austronesian,tasi1237,tasi1237_REAL,N,0.2916919971380596,1.6644977792004614,0.863120568566631,0.5714285714285714,4,2,5
Taumako,Austronesian,taum1237,taum1237_REAL,N,0.6666666666666664,2.4591479170272446,1.4591479170272446,0.7924812503605781,6,3,10
Tausug_(Sulu_Moro),Austronesian,taus1251,taus1251_REAL,N,0.5916727785823275,0.5916727785823275,0.5916727785823275,-0.0,2,2,2
Tausug,Austronesian,taus1251a,taus1251a_REAL,N,0.7219280948873621,0.9219280948873623,1.5219280948873621,0.8,3,3,4
Tetum_(Tetun),Austronesian,tetu1245,tetu1245_REAL,N,0.9910760598382222,1.7527152789797047,1.4355205042826666,0.4444444444444444,4,3,5
Tialo_(Tomini),Austronesian,tomi1243,tomi1243_REAL,N,0.8112781244591327,1.061278124459133,1.5,0.6887218755408673,3,3,4
Tikopia,Austronesian,tiko1237,tiko1237_REAL,N,-2.220446049250313e-16,1.0,1.7924812503605778,1.792481250360578,2,4,8
Tikopia,Austronesian,tiko1237a,tiko1237a_REAL,N,1.131282484597587,2.5503407095463886,1.8585552118703144,0.7272727272727274,6,4,10
Tiri-Mea_(Grand_Couli),Austronesian,tiri1258,tiri1258_REAL,N,0.9709505944546686,1.5709505944546687,0.9709505944546686,-0.0,4,2,4
Tokelau,Austronesian,toke1240,toke1240_REAL,N,0.9591479170272448,2.188721875540867,1.4591479170272448,0.5,5,3,7
Tokelau,Austronesian,toke1240a,toke1240a_REAL,N,1.292481250360578,2.5849625007211565,1.4591479170272448,0.16666666666666666,7,3,8
Tolaki,Austronesian,tola1247,tola1247_REAL,N,0.9182958340544896,1.2516291673878228,0.9182958340544896,-0.0,3,2,3
Tombulu,Austronesian,tomb1243,tomb1243_REAL,N,0.9182958340544894,1.584962500721156,1.584962500721156,0.6666666666666666,5,3,6
Tongan,Austronesian,tong1325,tong1325_REAL,N,0.4300365325772657,2.0550365325772657,2.0,1.5699634674227343,5,5,13
Tonsea,Austronesian,tons1240,tons1240_REAL,N,0.9182958340544894,1.584962500721156,1.584962500721156,0.6666666666666666,5,3,6
Toqabaqita,Austronesian,toab1237,toab1237_REAL,N,0.7219280948873623,0.7219280948873623,0.7219280948873623,-0.0,2,2,2
Totoli,Austronesian,toto1304,toto1304_REAL,N,0.6631968402398288,0.8306021151458061,1.4907830471363805,0.8275862068965517,3,3,4
Tuvalu_(Nanumea),Austronesian,tuva1244,tuva1244_REAL,N,0.39827789673580627,1.7055872616982601,1.565596230357602,1.1673183336217958,4,3,8
Ulawa,Austronesian,ulaw1237,ulaw1237_REAL,N,0.9182958340544894,0.9182958340544896,1.584962500721156,0.6666666666666666,2,3,3
Uma_Juman_(Kayan),Austronesian,umaj1240,umaj1240_REAL,N,0.2516291673878229,1.584962500721156,0.9182958340544896,0.6666666666666666,5,2,6
Uripiv-Wala-Rano-Atchin,Austronesian,urip1239,urip1239_REAL,N,1.5566567074628228,2.521640636343318,1.5566567074628228,-0.0,6,3,6
Vaekau-Taumako,Austronesian,pile1238,pile1238_REAL,N,0.15002242164835433,1.8674924611847554,1.3250112108241772,1.1749887891758228,5,3,10
Watut,Austronesian,watu1246,watu1246_REAL,N,0.7083937987380335,2.161978179679554,1.7272486062639207,1.0188548075258872,5,4,10
Wawonii,Austronesian,wawo1239,wawo1239_REAL,N,0.9182958340544894,1.2516291673878228,1.584962500721156,0.6666666666666666,3,3,4
Weda,Austronesian,weda1240,weda1240_REAL,N,0.0,1.0,1.0,1.0,2,2,4
Western_Bukidnon_Manobo,Austronesian,west2555,west2555_REAL,N,0.18905266854301628,1.3485878960124222,1.5726236638951638,1.3835709953521476,3,3,7
Western_Tawbuid_(Batangan),Austronesian,west2559,west2559_REAL,N,0.8112781244591327,0.8112781244591328,1.5,0.6887218755408673,2,3,3
West_Coast_Bajau,Austronesian,west2560,west2560_REAL,N,0.9182958340544894,1.2516291673878228,1.584962500721156,0.6666666666666666,3,3,4
West_Futuna,Austronesian,west2515,west2515_REAL,N,1.051661410643556,2.1492799881316267,2.189010909298125,1.137349498654569,5,5,11
Wuvulu_Aua,Austronesian,wuvu1239,wuvu1239_REAL,N,0.09543725231055444,1.3250112108241772,1.4591479170272446,1.3637106647166901,3,3,7
Xalangi_(Maevo_Vanuatu),Austronesian,mari1426h,mari1426h_REAL,N,1.3131006664157692,1.9362600275315274,1.8585552118703146,0.5454545454545454,4,4,6
Yabem,Austronesian,yabe1254,yabe1254_REAL,N,1.414693951646702,2.519079570624175,2.2986885704510973,0.8839946188043951,6,5,11
Yakan,Austronesian,yaka1277,yaka1277_REAL,N,0.8112781244591328,1.186278124459133,0.8112781244591328,-0.0,4,2,4
Yamdena,Austronesian,yamd1240,yamd1240_REAL,N,0.0,-0.0,0.7219280948873623,0.7219280948873623,1,2,2
Yami_Tao_,Austronesian,yami1254,yami1254_REAL,N,1.121928094887362,1.9219280948873623,1.5219280948873621,0.4,4,3,5
De_kwana_Maquiritari_,Cariban,maqu1238,maqu1238_REAL,N,0.3219280948873622,0.9219280948873623,1.9219280948873623,1.6,3,4,6
Galibi_Carib,Cariban,gali1262,gali1262_REAL,N,1.198594809477644,3.377443751081734,1.8799649487271108,0.681370139249467,12,5,17
Macushi,Cariban,macu1259,macu1259_REAL,N,0.7219280948873621,0.9219280948873623,2.321928094887362,1.6,3,5,6
Panare,Cariban,enap1235,enap1235_REAL,N,1.0464393446710156,2.2464393446710154,1.9219280948873623,0.8754887502163468,5,4,9
Pemon,Cariban,pemo1248,pemo1248_REAL,N,1.0,2.375,2.0,1.0,8,5,11
Waimiri_Atroari,Cariban,waim1253,waim1253_REAL,N,0.9182958340544893,1.4182958340544896,2.2516291673878226,1.3333333333333333,4,5,7
Wai_Wai,Cariban,waiw1244,waiw1244_REAL,N,0.19087450462110933,0.6500224216483541,1.4591479170272448,1.2682734124061354,2,3,4
Dandami_Maria,Dravidian,dand1238,dand1238_REAL,N,1.25,2.75,1.5,0.25,7,3,8
Kodava,Dravidian,koda1255,koda1255_REAL,N,1.0,2.5,1.5,0.5,6,3,8
Koya,Dravidian,koya1251,koya1251_REAL,N,1.526234909949523,2.6612262562697895,2.5654483718208256,1.0392134618713027,7,6,13
Kui,Dravidian,kuii1252,kuii1252_REAL,N,1.188721875540867,2.5220552088742005,2.2516291673878226,1.0629072918469555,7,5,12
Kuvi,Dravidian,kuvi1243,kuvi1243_REAL,N,0.5612781244591327,1.811278124459133,1.75,1.1887218755408673,4,4,8
Malapandaram,Dravidian,mala1468,mala1468_REAL,N,1.2516291673878228,2.584962500721156,1.2516291673878228,-0.0,6,3,6
Paliyan,Dravidian,pali1274,pali1274_REAL,N,1.0,2.5,1.5,0.5,6,3,8
Tamil,Dravidian,tami1289,tami1289_REAL,N,2.503258334775645,3.7254805569978675,2.94770277922009,0.44444444444444453,14,8,18
Telugu,Dravidian,telu1262,telu1262_REAL,N,1.1258145836939115,2.459147917027245,2.251629167387823,1.1258145836939115,6,5,12
Toda,Dravidian,toda1252,toda1252_REAL,N,0.8112781244591329,1.186278124459133,2.75,1.938721875540867,4,7,9
Albanian,Indo-European,alba1267,alba1267_REAL,N,0.9182958340544893,2.251629167387823,2.2516291673878226,1.3333333333333333,6,5,12
Albanian_Tosk_,Indo-European,tosk1239,tosk1239_REAL,N,0.8453509366224363,1.2776134368191154,2.299896391167891,1.4545454545454546,4,5,7
Ancient_Greek,Indo-European,anci1242,anci1242_REAL,N,0.7219280948873621,1.721928094887362,1.5219280948873621,0.8,4,3,6
Armenian,Indo-European,nucl1235,nucl1235_REAL,N,2.321928094887362,3.321928094887362,2.321928094887362,-0.0,10,5,10
Assamese,Indo-European,assa1263,assa1263_REAL,N,1.5612781244591327,2.1556390622295662,2.4056390622295662,0.8443609377704335,5,6,8
Balochi,Indo-European,balo1260,balo1260_REAL,N,0.8112781244591327,0.8112781244591328,2.0,1.1887218755408673,2,4,4
Belarusian,Indo-European,bela1254,bela1254_REAL,N,0.7219280948873621,1.721928094887362,1.5219280948873621,0.8,4,3,6
Bengali,Indo-European,beng1280,beng1280_REAL,N,2.521640636343318,3.8073549220576055,2.521640636343318,-0.0,14,6,14
Boers,Indo-European,afri1274,afri1274_REAL,N,0.7219280948873621,1.721928094887362,1.5219280948873621,0.8,4,3,6
Breton,Indo-European,bret1244,bret1244_REAL,N,0.7219280948873621,1.7219280948873623,1.5219280948873621,0.8,4,3,6
Bulgarian,Indo-European,bulg1262,bulg1262_REAL,N,0.9182958340544893,2.251629167387823,2.2516291673878226,1.3333333333333333,6,5,12
Central_Kurdish,Indo-European,cent1972,cent1972_REAL,N,1.9219280948873623,2.1219280948873624,1.9219280948873623,-0.0,5,4,5
Chavacano,Indo-European,chav1241,chav1241_REAL,N,0.9182958340544894,2.251629167387823,1.584962500721156,0.6666666666666666,6,3,8
Czech,Indo-European,czec1258,czec1258_REAL,N,0.7219280948873621,1.721928094887362,1.5219280948873621,0.8,4,3,6
Danish,Indo-European,dani1285,dani1285_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
Dari,Indo-European,dari1249,dari1249_REAL,N,2.321928094887362,3.321928094887362,2.321928094887362,-0.0,10,5,10
Dutch,Indo-European,dutc1256,dutc1256_REAL,N,0.7219280948873621,1.721928094887362,1.5219280948873621,0.8,4,3,6
Eastern_Armenian,Indo-European,east2283,east2283_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
Eastern_Yiddish,Indo-European,east2295,east2295_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
English,Indo-European,stan1293,stan1293_REAL,N,0.7219280948873621,0.9219280948873623,1.5219280948873621,0.8,3,3,4
Frisian,Indo-European,fris1239,fris1239_REAL,N,0.9612366047228758,2.315824333525708,1.5766212201074912,0.6153846153846154,6,3,8
German,Indo-European,stan1295,stan1295_REAL,N,0.7219280948873621,1.7219280948873623,1.5219280948873621,0.8,4,3,6
Gujarati,Indo-European,guja1252,guja1252_REAL,N,2.235926350629033,3.521640636343319,2.5216406363433186,0.2857142857142857,12,6,14
Hindi,Indo-European,hind1269,hind1269_REAL,N,2.2359263506290326,3.521640636343319,2.521640636343318,0.2857142857142857,12,6,14
Icelandic,Indo-European,icel1247,icel1247_REAL,N,0.7219280948873621,0.9219280948873623,2.321928094887362,1.6,3,5,6
Irish,Indo-European,iris1253,iris1253_REAL,N,0.7219280948873621,0.9219280948873623,2.321928094887362,1.6,3,5,6
Italian,Indo-European,ital1282,ital1282_REAL,N,0.7219280948873621,1.721928094887362,1.5219280948873621,0.8,4,3,6
Jamaican_Creole,Indo-European,jama1262,jama1262_REAL,N,0.9182958340544898,1.584962500721156,2.251629167387823,1.3333333333333333,5,5,8
Judeo_Tat,Indo-European,jude1256,jude1256_REAL,N,0.9182958340544893,1.584962500721156,2.2516291673878226,1.3333333333333333,5,5,8
Kashmiri,Indo-European,kash1277,kash1277_REAL,N,2.321928094887362,3.321928094887362,2.321928094887362,-0.0,10,5,10
Kriol_Roper_River,Indo-European,krio1252,krio1252_REAL,N,0.45914791702724456,1.188721875540867,1.7924812503605778,1.3333333333333333,3,4,6
Kristang_(Malacca_Creole_Portugese),Indo-European,mala1533,mala1533_REAL,N,0.8453509366224365,2.004886164091843,1.5726236638951638,0.7272727272727273,5,3,7
Kumaoni,Indo-European,kuma1273,kuma1273_REAL,N,0.8112781244591329,1.311278124459133,2.5,1.688721875540867,5,6,9
Lahnda,Indo-European,lahn1241,lahn1241_REAL,N,2.0,2.25,2.0,-0.0,5,4,5
Latin,Indo-European,lati1261,lati1261_REAL,N,0.9612366047228758,2.3158243335257076,2.1920058354921066,1.2307692307692308,6,5,12
Latin,Indo-European,lati1261a,lati1261a_REAL,N,2.0,2.25,2.0,-0.0,5,4,5
Latvian,Indo-European,latv1249,latv1249_REAL,N,0.9182958340544894,2.251629167387823,1.9182958340544893,0.9999999999999999,6,4,10
Lithuanian,Indo-European,lith1251,lith1251_REAL,N,0.8464393446710152,2.0464393446710156,1.5219280948873621,0.6754887502163469,5,3,7
Luxembourgish,Indo-European,luxe1241,luxe1241_REAL,N,0.7219280948873621,0.9219280948873623,1.5219280948873621,0.8,3,3,4
Macedonian,Indo-European,mace1250,mace1250_REAL,N,0.9182958340544897,2.251629167387823,1.9182958340544896,0.9999999999999999,6,4,10
Maithili,Indo-European,mait1250,mait1250_REAL,N,2.2516291673878226,3.584962500721156,2.2516291673878226,-0.0,12,5,12
Marathi,Indo-European,mara1378,mara1378_REAL,N,2.2516291673878226,3.584962500721156,2.2516291673878226,-0.0,12,5,12
Marwari_India_,Indo-European,marw1260,marw1260_REAL,N,2.0464393446710156,2.9219280948873623,2.4464393446710155,0.4,8,6,10
Middle_High_German,Indo-European,midd1343,midd1343_REAL,N,1.9502120649147465,2.2359263506290326,1.9502120649147465,-0.0,5,4,5
Modern_Greek,Indo-European,mode1248,mode1248_REAL,N,0.7219280948873621,1.721928094887362,1.5219280948873621,0.8,4,3,6
Modern_Welsh,Indo-European,wels1247,wels1247_REAL,N,0.7219280948873621,1.7219280948873623,1.5219280948873621,0.8,4,3,6
Nepali,Indo-European,nepa1254,nepa1254_REAL,N,1.2516291673878228,2.584962500721156,1.2516291673878228,-0.0,6,3,6
Northern_Kurdish,Indo-European,nort2641,nort2641_REAL,N,2.321928094887362,3.321928094887362,2.321928094887362,-0.0,10,5,10
Norwegian_Bokmål,Indo-European,norw1259,norw1259_REAL,N,0.7219280948873621,1.7219280948873623,1.5219280948873621,0.8,4,3,6
Old_English_ca_450_1100_,Indo-European,olde1238,olde1238_REAL,N,1.5566567074628228,1.8423709931771086,2.2359263506290326,0.6792696431662099,4,5,6
Old_High_German_ca_750_1050_,Indo-European,oldh1241,oldh1241_REAL,N,0.0,-0.0,0.7219280948873623,0.7219280948873623,1,2,2
Old_Irish,Indo-European,oldi1245,oldi1245_REAL,N,1.5,2.0,1.5,-0.0,4,3,4
Old_Norse,Indo-European,oldn1244,oldn1244_REAL,N,1.584962500721156,2.584962500721156,1.584962500721156,-0.0,6,3,6
Old_Russian,Indo-European,oldr1238,oldr1238_REAL,N,0.9182958340544894,1.9182958340544896,1.584962500721156,0.6666666666666666,4,3,6
Oriya,Indo-European,oriy1255,oriy1255_REAL,N,2.469670487371862,3.7004397181410926,2.469670487371862,-0.0,13,6,13
Ossetian,Indo-European,osse1243,osse1243_REAL,N,1.9219280948873623,2.1219280948873624,2.321928094887362,0.4,5,5,6
Panjabi,Indo-European,panj1256,panj1256_REAL,N,2.039148671903071,3.3248629576173565,2.5216406363433186,0.4824919644402478,11,6,14
Pashto,Indo-European,pash1269,pash1269_REAL,N,1.4182958340544896,3.084962500721156,1.9182958340544896,0.49999999999999994,9,4,12
Polish,Indo-European,poli1260,poli1260_REAL,N,2.321928094887362,3.321928094887362,2.321928094887362,-0.0,10,5,10
Portuguese,Indo-European,port1283,port1283_REAL,N,0.7219280948873621,1.721928094887362,1.5219280948873621,0.8,4,3,6
Romanian,Indo-European,roma1327,roma1327_REAL,N,0.9182958340544894,2.251629167387823,1.584962500721156,0.6666666666666666,6,3,8
Russian,Indo-European,russ1263,russ1263_REAL,N,0.7219280948873621,1.7219280948873623,1.5219280948873621,0.8,4,3,6
Russian,Indo-European,russ1263a,russ1263a_REAL,N,0.7219280948873621,1.721928094887362,1.5219280948873621,0.8,4,3,6
Sanskrit,Indo-European,sans1269,sans1269_REAL,N,1.826245258402609,3.334679141051595,2.1920058354921066,0.3657605770894976,11,5,13
Sardinian,Indo-European,sard1257,sard1257_REAL,N,0.7219280948873621,1.721928094887362,1.5219280948873621,0.8,4,3,6
Saterfriesisch,Indo-European,sate1242,sate1242_REAL,N,0.7219280948873621,1.7219280948873623,1.5219280948873621,0.8,4,3,6
