language,family,code,correlation,mean,sd,z
Ganda,Atlantic-Congo,gand1255,0.14133561661925323,0.11140481963318595,0.08196872931305886,0.36514896884340076
Giryama,Atlantic-Congo,giry1241,0.14241783071066988,0.076422745493758,0.023251285142067996,2.8383413997839004
Gogo,Atlantic-Congo,gogo1263,0.09763080153633921,-0.045442205345453374,0.08136442618100231,1.758422121278335
Gusii,Atlantic-Congo,gusi1247,-0.5251402553886668,-0.07434467332867954,0.10755943458829034,-4.191130083432625
Haya,Atlantic-Congo,haya1250,-0.1557125763700552,0.001877252643611709,0.05251602583127066,-3.0007950243605466
Ha,Atlantic-Congo,haaa1252,0.0637988129323637,0.0028159239943243075,0.047656507013697086,1.2796340470465477
Hehe,Atlantic-Congo,hehe1240,0.005435572202633337,0.03555337396893398,0.03133994141084138,-0.9610037674123424
Herero,Atlantic-Congo,here1253,-0.10247652394288174,-0.0346049414430085,0.02422540237654132,-2.801669976206328
Igbo,Atlantic-Congo,nucl1417,0.020489776938124527,0.008639135594298589,0.058838718939843396,0.2014088946420131
Kagulu,Atlantic-Congo,kagu1239,-0.14279904534785892,-0.12638079796564464,0.03124097117004028,-0.5255357553659916
Kamba,Atlantic-Congo,kamb1297,0.0021847907567146114,-0.008273678902054006,0.020346638482418716,0.514014620538211
Kaonde,Atlantic-Congo,kaon1241,0.2084488861693806,0.20844888616938068,5.827349035319212e-17,-1.4288954778959029
Kerewe,Atlantic-Congo,kere1283,-0.3779644730092271,-0.3779644730092269,1.6653345369377348e-16,-1.0
Kikuyu,Atlantic-Congo,kiku1240,-0.2805492430927711,-0.20355674244096433,0.050508624856761775,-1.524343631808449
Komo_DRC_,Atlantic-Congo,komo1260,-0.28233193705158843,-0.030160473610429464,0.06318407397481066,-3.99106052486725
Kom,Atlantic-Congo,komc1235,-0.10111648654328914,0.06284129348781824,0.04934444510925942,-3.3227201089822556
Kota,Atlantic-Congo,kota1274,-0.43105304526801325,-0.09670986196794758,0.16602401968247907,-2.0138241679697733
Kwasio,Atlantic-Congo,kwas1243,0.13099732202415038,-0.011105473907670152,0.03832192783573696,3.708132757332295
Kwere,Atlantic-Congo,kwer1261,-0.10061633351045457,-0.08838595520817526,0.027941008071238598,-0.4377214405112604
Lala_Bisa,Atlantic-Congo,lala1264,0.11079210065915146,0.11079210065915146,0.0,
Lamba,Atlantic-Congo,lamb1271,-0.25072143914327194,0.018680213618316812,0.09274950530169994,-2.9046155220479766
Langi,Atlantic-Congo,lang1320,0.162089434044616,0.027752334246237128,0.034678932557198554,3.873738027455334
Lingala,Atlantic-Congo,ling1263,-0.002757019250141275,0.04184544162213865,0.052567574566938426,-0.8484785771404405
Lozi,Atlantic-Congo,lozi1239,-0.21393175500221667,-0.3439459276664053,0.06346693516052555,2.0485339702531182
Luba_Katanga,Atlantic-Congo,luba1250,0.37592860257532523,0.3759286025753252,6.017265405022454e-17,0.9225312080288851
Luba_Lulua,Atlantic-Congo,luba1249,0.05923038728845271,0.05171339507953601,0.02841874583580054,0.26450823172664994
Luguru,Atlantic-Congo,lugu1238,-0.024414337085682237,0.007126946677493338,0.038545591839201546,-0.8182851075358903
Lunda,Atlantic-Congo,lund1266,0.19212156814350712,0.10742233733746438,0.0333724620905854,2.5379976633470194
Luvale,Atlantic-Congo,luva1239,0.25462267163119734,0.000977527595408846,0.07200190017727653,3.5227562524223175
Makonde,Atlantic-Congo,mako1251,-0.12771017136282015,-0.12771017136282015,0.0,
Masaaba,Atlantic-Congo,masa1299,0.08810469980082977,0.059944921791774596,0.06384972694530174,0.441032081988054
Mbala,Atlantic-Congo,mbal1257,0.14822839241628047,0.06095274065291912,0.04992323604210826,1.7481970056938583
Mbere,Atlantic-Congo,mber1257,0.1926998519380538,0.09732106114968775,0.04555503102970369,2.0937048802837013
Mbuun,Atlantic-Congo,mpuo1241,-0.05465862627190972,0.0003885886711518657,0.01368140619055054,-4.023505637971741
Meru,Atlantic-Congo,meru1245,0.10861488100230082,0.0302395513095188,0.04083395128818376,1.9193667823045504
Meta,Atlantic-Congo,meta1238,-0.13370753466260477,-0.1337075346626047,5.2339686213201585e-17,-1.0605938867332434
Mokpwe,Atlantic-Congo,mokp1239,0.042730499014227374,0.060052594000100955,0.055825306169369364,-0.31029108793993493
Mongo,Atlantic-Congo,mong1338,-0.09789168068336815,0.03824529067849295,0.06280842809825071,-2.167495278641636
Mungaka,Atlantic-Congo,mung1266,-0.623245367606771,-0.6232453676067709,1.9094545022907365e-16,-0.5814346575387069
Myene,Atlantic-Congo,myen1241,0.1409872248258105,-0.04441186932014027,0.06242041857491819,2.9701674288427142
Ngoni,Atlantic-Congo,ngon1269,-0.5773502691896257,-0.5773502691896261,3.3306690738754696e-16,1.0
Ngulu,Atlantic-Congo,ngul1246,-0.0038614224003333305,-0.05028504032709947,0.06439443811145772,0.7209258949726898
Njebi,Atlantic-Congo,njeb1242,-0.3816206282720724,-0.19239761872046302,0.2258755942837591,-0.8377310977382334
Nsong,Atlantic-Congo,song1299,0.22164153178464252,0.045366427131792134,0.05271271771560102,3.3440716451749073
Nyakyusa,Atlantic-Congo,nyak1260,0.20681070332440554,0.043277273339440495,0.09799435397952089,1.6688046131631287
Nyoro,Atlantic-Congo,nyor1246,0.023224702686519508,-0.00375033471814106,0.05963633332834547,0.4523255522122986
Phende,Atlantic-Congo,phen1239,0.08552965788813105,0.10792423059771408,0.03152326031695622,-0.7104142301403098
Pinji,Atlantic-Congo,pinj1243,0.14744780979039218,0.10723440847701793,0.15192292411013622,0.26469607235983444
Pokomo,Atlantic-Congo,poko1261,0.008248983375444646,0.008248983375444649,3.469446951953614e-18,-1.0
Punu,Atlantic-Congo,punu1239,0.5976143046671969,0.10948294061503046,0.1763496526789889,2.767974626753119
Rundi,Atlantic-Congo,rund1242,0.17487546233381168,0.025043825108075197,0.03873954536496423,3.867666381062983
Sakata,Atlantic-Congo,saka1287,-0.3859224924939798,0.0035146512709273233,0.10797201015635324,-3.6068342452915982
Sake,Atlantic-Congo,sake1247,0.5615459353968079,0.08734112115987261,0.24090053860816218,1.9684672229324285
Sango,Atlantic-Congo,sang1331,-0.15375525060421363,-0.26430511384803074,0.12392862295583335,0.892044635105933
Sangu_Tanzania_,Atlantic-Congo,sang1330,-0.014467660868490224,-0.021311034902969248,0.06071121685739828,0.11272009339811294
San_Salvador_Kongo,Atlantic-Congo,sans1272,-0.10248593401120394,-0.1273172926022362,0.057457651340427615,0.43216800568318287
Seki,Atlantic-Congo,seki1238,0.0837995709841044,-0.012496534563542,0.16466577421027478,0.5847973327151655
Shi,Atlantic-Congo,shii1238,0.0010113836271865538,0.004229981985670037,0.03068771172131776,-0.10488231862031039
Soga,Atlantic-Congo,soga1242,0.053606289271603644,-0.008452588222715517,0.0686987161720561,0.9033484314159896
Songoora,Atlantic-Congo,song1300,-0.6659682410061485,-0.6659682410061485,9.948738196472396e-17,0.0
Sukuma,Atlantic-Congo,suku1261,0.09524173295648118,0.0952417329564812,5.211104702062704e-18,-2.663118206456537
Suku,Atlantic-Congo,suku1259,0.09205128978271636,-0.043064703399920745,0.05076390495100882,2.661654837488068
Sumbwa,Atlantic-Congo,sumb1240,0.0368604890387243,0.03686048903872431,1.851007663696964e-17,-0.7497423203584557
Suundi,Atlantic-Congo,suun1239,0.11634513482425898,0.06411463885736848,0.1180806982073207,0.44232882054259687
Taabwa,Atlantic-Congo,shil1264,0.04485346213983474,0.034393916570681644,0.04780981664848053,0.21877401551351722
Temi,Atlantic-Congo,temi1247,-0.37253723105954084,-0.3725372310595408,3.1056492334922945e-17,-1.7874250135079062
Tetela,Atlantic-Congo,tete1250,0.11477123621842988,-0.013903169425893282,0.03204044883466923,4.015998849088892
Tiv,Atlantic-Congo,tivv1240,0.024720358075419162,0.15721988000266496,0.04984763170712798,-2.658090613125337
Tonga_Nyasa_,Atlantic-Congo,tong1321,-0.14452488530401641,-0.13802000681186036,0.009843770223912368,-0.6608116955386144
Tooro,Atlantic-Congo,toor1238,0.2205754643027667,-0.0007376099895958168,0.06023475777684938,3.674175550140951
Tsogo,Atlantic-Congo,tsog1243,-0.08632210650579339,-0.08632210650579339,5.266250202865051e-18,0.0
Tsonga,Atlantic-Congo,tson1249,0.021905883810030752,0.00609527215869615,0.05177404086683965,0.30537720036183263
Tswana,Atlantic-Congo,tswa1253,0.16315095290902581,0.0253852995217917,0.03167620643485693,4.34918410039262
Umbundu,Atlantic-Congo,umbu1257,0.0740343881755324,0.0006415923165148538,0.047977266564430805,1.5297410860298826
Venda,Atlantic-Congo,vend1245,0.24861988010044092,0.23645634591230635,0.0036199729617171763,3.3601174143479384
Yaka_CAR_,Atlantic-Congo,yaka1272,-0.5312466284579929,-0.09153434014686808,0.08751307618464375,-5.024532418256859
Yaka_Pelende_Lonzo,Atlantic-Congo,yaka1269,0.08040425473979143,0.00886173512324055,0.07846021036502286,0.911831860808318
Yansi,Atlantic-Congo,yans1239,-0.029827103451767714,-0.0011613237964322478,0.07623243591739647,-0.37603126950314136
Yombe,Atlantic-Congo,yomb1244,0.1453374637134442,-0.07240577593010653,0.04709662899150707,4.623329616283499
Zigula,Atlantic-Congo,zigu1242,0.4607443843994241,0.43383455591892217,0.008600840005438757,3.128744223062568
Zinza,Atlantic-Congo,zinz1238,-0.5292059344045777,-0.5292059344045779,1.1322097734007353e-16,0.9805806756909201
Zulu,Atlantic-Congo,zulu1248,0.12160187269109048,0.15379435688023796,0.022328854268720666,-1.4417436650228965
Birhor,Austroasiatic,birh1242,-0.23407054104771252,-0.2963621995020672,0.02786788744811705,2.2352486735970203
Bit,Austroasiatic,bitt1240,-0.012846920152441037,0.0004106300173199865,0.03348225557761626,-0.3959574987123637
Car_Nicobarese,Austroasiatic,carn1240,,,,
O_du,Austroasiatic,oduu1239,0.015612659925517788,0.0004974935693479448,0.0776780752580784,0.19458729256551563
Pacoh,Austroasiatic,paco1243,0.30114143040561747,0.30114143040561736,5.625556047731731e-17,1.9735347318649634
Prai,Austroasiatic,phai1238,0.2659510530707544,-0.002467996864773436,0.04963722478813534,5.407615979362475
'Are'are,Austronesian,area1240,0.17322713145916047,0.0026635089032479697,0.0645845079728678,2.640937090169781
Achinese,Austronesian,achi1257,0.2641037345123754,0.26410373451237534,3.61888430622384e-17,1.5339299776947408
Aklanon,Austronesian,akla1241,-0.23542183556754664,0.0056624927681863165,0.05444943360321527,-4.427673758602639
Alangan,Austronesian,alan1249,0.02923618688986926,-0.06944418718314094,0.11304751331619646,0.8729106123457926
Amis,Austronesian,amis1246,,,,
Ampibabo_Lauje,Austronesian,ampi1237,0.4007319026663096,0.126683401715892,0.06276596235462747,4.36619611441699
Anejom,Austronesian,anei1239,-0.2394498427321651,-0.11723124935746676,0.08051339207805688,-1.517990861150263
Aniwa,Austronesian,aniw1237,0.14708104017492993,-0.0029445907942837863,0.09816641800970898,1.528278549945417
Anuta,Austronesian,anut1237,-0.07090145517522337,-9.874611522998544e-05,0.06677771404621002,-1.0602745252854577
Araki,Austronesian,arak1252,0.14579462989924208,0.1476414009353569,0.039065388926535764,-0.04727384231570732
Aria_(Mouk-Aria),Austronesian,mouk1240a,0.35594789314879194,0.3559478931487919,4.5573269051355044e-17,1.2180638428352397
Arosi,Austronesian,aros1241,0.16763499431361528,-0.019765635615070415,0.0895444467416476,2.09282246691826
Asera,Austronesian,aser1237,-0.5143322064106002,-0.5143322064106002,0.0,
Atayal,Austronesian,atay1247,,,,
Atchin,Austronesian,atch1238,0.1964145096911916,0.1255021588226735,0.027808908565243554,2.5499868397261225
Atoni_(Uab_Meto),Austronesian,uabm1237,0.2035283757585722,0.16225680679124685,0.026520402212229528,1.5562195715226939
Atta,Austronesian,atta1244,0.19293596145152966,0.19293596145152972,4.700454054877078e-17,-1.1809742331947866
Avava_(Bangasa_Dialect),Austronesian,katb1237,0.306484499193038,0.013701403847517292,0.07003727960332183,4.180389315572933
Avava_(Niviar_Dialect),Austronesian,katb1237b,0.3111194522636661,-0.011690460173265867,0.09854160683209054,3.27587425062981
Avava,Austronesian,katb1237a,0.32091502575608377,0.32091502575608377,0.0,
Ayiwo,Austronesian,ayiw1239,-0.07956097580352847,-0.03996155766614437,0.04792647038681832,-0.8262535884193866
Bacanese_Malay_(Bacan),Austronesian,baca1243,-0.25908227310230064,0.016962759714177957,0.05171933022046143,-5.3373667377322
Bahonsuai,Austronesian,baho1237,5.551115123125783e-17,4.723998969780041e-17,2.284059591708814e-17,0.36212547008326373
Balaesang,Austronesian,bala1314,0.3209060231830402,0.3209060231830401,3.457769959779852e-17,1.6054032476698388
Balangao,Austronesian,bala1310,0.16133840381922337,0.16133840381922335,3.3583099550713976e-17,0.8264745061341079
Balinese,Austronesian,bali1278,0.09686697638258293,-0.04747854295062049,0.05193091401993347,2.7795682409479054
Banjar,Austronesian,banj1239,0.2779714561712338,0.11087741526529472,0.029306130316577528,5.701675352594042
Bannoni,Austronesian,bann1247,0.12725953532152878,0.3818449906658797,0.04071604783929371,-6.252705477437299
Barabet_(Hano),Austronesian,hano1246a,0.08757658921211794,0.08903751340406255,0.011195197697466686,-0.13049561351428282
Bario_Kelabit,Austronesian,bari1288,0.12725953532152878,0.383980998681354,0.04063035834615819,-6.318464168409175
Barok_(Karu),Austronesian,baro1253,0.4808092872859283,-0.003871086562734854,0.18382004902941873,2.6367111553272107
Batak_Toba,Austronesian,bata1289,0.022005482908512584,-0.024198501780924205,0.05741489052056516,0.8047387057698423
Biak,Austronesian,biak1248,0.26586809942399586,0.26586809942399586,2.9738645403962476e-17,0.0
Bierebo,Austronesian,bier1244,,,,
Big_Nambas,Austronesian,bign1238,0.22221111519324677,-0.028951726625283856,0.09934643067948967,2.528151641691379
Big_Nambas,Austronesian,bign1238a,-0.39063726949505784,-0.3906372694950578,3.627389333949913e-17,-1.5303334194571
Bilibil,Austronesian,bilb1241,0.0072766722026715155,-0.01740398074073958,0.031665909794912434,0.7794076691071856
Binukid_(Talaandig-Binukid),Austronesian,binu1244,0.002307107986442427,0.010131098266617783,0.07389583188346237,-0.10587864133547076
Boano_(Sulawesi),Austronesian,boan1243,0.43080122153100003,0.06320820356060163,0.13564528284025515,2.7099579894960315
Bontok,Austronesian,bont1247,-0.23642405468830896,-0.07336191292329494,0.06735674501395612,-2.420873243373444
Brooke's_Point_Palawano,Austronesian,broo1239,0.21032258071797122,-0.0011844077839277126,0.03449140052926766,6.132165851671484
Brunei-Sabah_Malay_(Malay),Austronesian,saba1263,-0.3696796301220668,-0.11909928476747515,0.0415928011989188,-6.0246085411796075
Buhid,Austronesian,buhi1245,-0.18619694824243688,-0.04229391926678322,0.05611373165018074,-2.564488668705214
Bukat,Austronesian,buka1261,0.033037677658560645,0.005332652158635964,0.021787296319163856,1.271613746564582
Buli,Austronesian,buli1256,-0.07165169697815454,0.027890106128864115,0.06922383233913398,-1.4379701288330025
Bungku,Austronesian,bung1269,0.10168381034504008,-0.08964643523497753,0.05696650359920785,3.358644703317866
Bunun,Austronesian,bunu1267,0.6301902204663266,-0.010481058403545216,0.18222480343767364,3.5158291669608004
Buru_(Indonesia),Austronesian,buru1303,0.44198244491863614,0.44198244491863625,9.555338131301795e-17,-1.1618877420865301
Butmas-Tur,Austronesian,butm1237,-0.27840882482042284,-0.22274620046304466,0.13721624022085738,-0.40565624205841816
Bwaidoga,Austronesian,bwai1243,,,,
Casiguran_Dumagat_Agta,Austronesian,casi1235,-0.20215974074105203,-0.0750679110868362,0.02768054345014906,-4.59137769036581
Cebuano,Austronesian,cebu1242,0.07589466875619261,-0.06360783219342077,0.05703825642930222,2.4457707805729285
Central_Cagayan_Agta,Austronesian,cent2084,-0.07470888886135747,-0.07033367726454082,0.028738718166022803,-0.15224101407519902
Central_Melanau,Austronesian,cent2101,0.20603728579859704,-0.04165735390761998,0.06285280183203684,3.9408687041213817
Central_Sama,Austronesian,cent2092,0.04409279645397158,-0.03615144044328015,0.06148154628782202,1.3051759713653484
Central_Subanen_(Subanung),Austronesian,cent2089,0.44951290934755483,0.44951290934755483,0.0,
Central_Tagbanwa,Austronesian,cent2090,-0.001303734764659753,0.028344320172194702,0.03101959687873071,-0.9557846626041525
Chamarro,Austronesian,cham1312,0.21609059596738184,0.042928913073520626,0.06943150206594284,2.4939930397789785
Cheke_Holo,Austronesian,chek1238,0.6052008765250874,0.6052008765250874,0.0,
Chuukese_(Trukese),Austronesian,chuu1238,0.3644204361566538,0.36442043615665387,5.85636068302217e-17,-0.947877943928333
Colloquial_Malay,Austronesian,mala1479,-0.2751682671623961,-0.14277741110407058,0.033698683380283735,-3.9286655375914226
Cotabato_Manobo,Austronesian,cota1241,0.3347434031376624,0.33474340313766243,5.551115123125783e-17,-1.0
Daakie,Austronesian,port1286,-0.46929899490545185,-0.10337830304949017,0.21150442507062392,-1.7300852770989366
Dakaka,Austronesian,daka1243,0.16991731889380918,0.09215414876013255,0.03393327769071367,2.291649243036656
Dampelas,Austronesian,damp1237,0.38704591867758875,0.052635420699090586,0.056343342963926506,5.9352264240444965
Dehu,Austronesian,dehu1237,0.3954574725888047,0.39545747258880476,1.1874716283274133e-16,-0.46747349500422863
Dobu,Austronesian,dobu1241,0.12909232428453277,0.2190590193014923,0.04809018052002045,-1.8707913766201283
Dondo,Austronesian,dond1249,0.09207797428571403,-0.010115550086530799,0.024267345991498893,4.211153721055624
Dupaningan_Agat,Austronesian,dupa1235,,,,
Easter_Islanders,Austronesian,rapa1244,,,,
East_Ambae_(Lolovoli),Austronesian,east2443,-0.31659866367279427,-0.31659866367279416,6.537601802331e-17,-1.698211451528454
East_Futuna,Austronesian,east2447,0.09875196557417462,0.10257582557352805,0.036198691515730436,-0.10563530998604584
Ellice,Austronesian,tuva1244,0.05961929736352521,0.01544615309943194,0.06258778171839963,0.7057790362796514
Emae_(Mae),Austronesian,emae1237,,,,
Emau_(Emao_Island),Austronesian,emau1237,0.24442488337664275,-0.1544247224091469,0.0866609344046697,4.602415246566944
Fijian,Austronesian,fiji1243,0.13865442327591515,0.0447026384067319,0.0500441904441864,1.8773764553942858
Fordata,Austronesian,ford1242,-0.22534695471649935,,,
Fortsenal_(Kiai),Austronesian,fort1240,-0.301536725514844,-0.1576407805166536,0.043081557505868937,-3.3400822377089705
Futuna-Aniwa,Austronesian,futu1245,0.17948548909095904,0.005068675688980845,0.10395729172384667,1.6777737329412257
Ga'dang,Austronesian,gada1258,-0.04370709485124238,-0.13703363867879376,0.07229601214819137,1.2908947679749183
Gane_(Gimán),Austronesian,gane1237,0.12211387340573904,-0.0037707464196129604,0.04680685031338442,2.689448638020304
Gayo,Austronesian,gayo1244,0.19579860735394183,0.1957986073539418,4.255754362861838e-17,0.6521893241264121
Gela,Austronesian,gela1263,0.029565619799454046,-0.0034739603264358886,0.09594519100285032,0.3443588967883591
Hanunoo,Austronesian,hanu1241,-0.27690815805564095,-0.09767525991349428,0.039140362701080005,-4.579234472377566
Hawaiians,Austronesian,hawa1245,0.21205951076692406,0.14612930337315072,0.03775218806125042,1.7463943357880596
Hiligaynon,Austronesian,hili1240,-0.35557250424865794,-0.13830461511913655,0.03894339288846888,-5.579069336659012
Hiw,Austronesian,hiww1237,,,,
Ibaloi_(Nabaloi),Austronesian,ibal1244,-0.019576127453689654,0.03226700182666892,0.02531737449931288,-2.0477292889025915
Ibanag,Austronesian,iban1267,0.28498836148210893,-0.04585427571832462,0.055645098253399576,5.9455845633307165
Iban,Austronesian,iban1264,-0.08843278718240274,-0.10029684990587528,0.039322262495127505,0.30171363422800607
Ida'an,Austronesian,idaa1241,0.2595537424063408,0.005922033950536382,0.04666186821086778,5.435524083811381
Ifaluk_Nuclear_Woleaian_,Austronesian,nucl1479,-0.2530073346941871,-0.25519373614382074,0.08921294481836728,0.02450767042927467
Ifugaw_(Ifugao),Austronesian,ifug1247,1.0,1.0,0.0,
Ili'uun,Austronesian,iliu1237,0.2934011915371371,0.1426956268856527,0.03581949816991951,4.207361139918032
Ilokano,Austronesian,ilok1237,0.06360339154533834,0.05577621457377312,0.026477573788821363,0.29561533975857707
Indonesian_Bajau,Austronesian,indo1317,0.04211457276302969,0.04234661946254767,0.02137642377982326,-0.01085526287783468
Indonesian,Austronesian,indo1316,-0.16653917518560055,-0.04695878877832567,0.06374388231117313,-1.8759507904386714
Iraya,Austronesian,iray1237,0.12258545825972167,0.11468736789345417,0.018288400150197663,0.4318633834235159
Isnag,Austronesian,isna1241,0.12639640527725618,-0.0539764142487886,0.07903755876254374,2.282115267096588
Itbayat,Austronesian,ivat1242,0.10020755324966905,-0.061768264454969656,0.04893071915995389,3.3103093615922923
Itneg_(Binongan),Austronesian,bino1237,0.4358386495663359,0.4358386495663359,6.128893671400137e-17,0.0
Javanese,Austronesian,java1254,-0.01125599853290464,0.0003634021601487587,0.04510790929709494,-0.25759120460503626
Kadai,Austronesian,kada1286,-0.3788719233968081,-0.3812234551346909,0.06291552650822442,0.03737601619809114
Kalinga_(Ahin-Kayapa_Kalanguya),Austronesian,ahin1234,0.26892510517936713,0.0013863885294166218,0.05552256067113244,4.818558679860213
Kambera,Austronesian,kamb1299,-0.015568042354443788,0.04040238538966916,0.04922689309986432,-1.1369888331276226
Kankanaey_(Kankanai),Austronesian,kank1243,-0.010527375521671906,-0.0003788372458855691,0.06387006298020077,-0.1588935066328697
Kankanay,Austronesian,nort2877,,,,
Kapingamarangi,Austronesian,kapi1249,2.2551405187698492e-17,2.2551405187698492e-17,0.0,
Kapingamarangi,Austronesian,kapi1249a,-0.017299655190866996,-0.028485909937879413,0.053146985907666186,0.21047768854562374
Kei,Austronesian,keii1239,1.3877787807814457e-17,,,
Kilivila,Austronesian,kili1267,0.08980988509976065,0.08980988509976065,2.582163718176795e-17,0.0
Kiput,Austronesian,kipu1237,0.5083725100440069,0.12235716939027866,0.06374028304319398,6.056065681292043
Kodeoha,Austronesian,kode1237,-0.5587311947882153,-0.5587311947882153,1.0614103731680586e-16,0.0
Kodi,Austronesian,kodi1247,0.8144386436543422,0.814438643654342,1.8256334036598846e-16,0.6081303192631499
Konawe,Austronesian,kona1243,-0.5143322064106002,-0.5143322064106002,0.0,
Koroni,Austronesian,koro1311,-0.613312457292217,-0.613312457292217,0.0,
Kuanua,Austronesian,kuan1248,0.2364942022432292,0.09584346101747855,0.049238717808730535,2.856506982413986
Kulisusu,Austronesian,kuli1254,-0.8082265792766563,-0.4137754021649285,0.0893651819530682,-4.413924623561795
Kwaio,Austronesian,kwai1243,0.32117244638283116,0.32117244638283104,1.0708042079158938e-16,1.03681234759619
Kwamera,Austronesian,kwam1252,-0.1171701832420601,-0.033946719681541115,0.09683942968112311,-0.8593964652059669
Laiwui,Austronesian,laiw1239,-0.2602553200391007,-0.2602553200391008,1.072098405376252e-16,1.0355607461569956
Lalomerui,Austronesian,lalo1239,-0.5143322064106002,-0.5143322064106002,0.0,
Lamogai,Austronesian,lamo1244,,,,
Landewe,Austronesian,land1259,0.5749913329920411,0.5749913329920411,1.2267838830625228e-16,0.0
Larevat,Austronesian,lare1249,0.2519429791232679,-0.00857933862760687,0.09280161105356673,2.807303825797773
